PITCH,REQUIRED_WIDTH,,,,,,,
M5013,45.03,,,,,,,
M5013,45.77,,,,,,,
M5013,46.51,,,,,,,
M5013,47.24,,,,,,,
M5013,47.98,,,,,,,
M5013,48.72,,,,,,,
M5013,49.46,,,,,,,
M5013,50.20,,,,,,,
M5013,50.94,,,,,,,
M5013,51.67,,,,,,,
M5013,52.41,,,,,,,
M5013,53.15,,,,,,,
M5013,53.89,,,,,,,
M5013,54.63,,,,,,,
M5013,55.36,,,,,,,
M5013,56.10,,,,,,,
M5013,56.84,,,,,,,
M5013,57.58,,,,,,,
M5013,58.32,,,,,,,
M5013,59.06,,,,,,,
M5013,59.79,,,,,,,
M5013,60.53,,,,,,,
M5013,61.27,,,,,,,
M5013,62.01,,,,,,,
M5013,62.75,,,,,,,
M5013,63.49,,,,,,,
M5013,64.22,,,,,,,
M5013,64.96,,,,,,,
M5013,65.70,,,,,,,
M5013,66.44,,,,,,,
M5013,67.18,,,,,,,
M5013,67.91,,,,,,,
M5013,68.65,,,,,,,
M5013,69.39,,,,,,,
M5013,70.13,,,,,,,
M5013,70.87,,,,,,,
M5013,71.61,,,,,,,
M5013,72.34,,,,,,,
M5013,73.08,,,,,,,
M5013,73.82,,,,,,,
M5013,74.56,,,,,,,
M5013,75.30,,,,,,,
M5013,76.03,,,,,,,
M5013,76.77,,,,,,,
M5013,77.51,,,,,,,
M5013,78.25,,,,,,,
M5013,78.99,,,,,,,
M5013,79.73,,,,,,,
M5013,80.46,,,,,,,
M5013,81.20,,,,,,,
M5013,81.94,,,,,,,
M5013,82.68,,,,,,,
M5013,83.42,,,,,,,
M5013,84.15,,,,,,,
M5013,84.89,,,,,,,
M5013,85.63,,,,,,,
M5013,86.37,,,,,,,
M5013,87.11,,,,,,,
M5013,87.85,,,,,,,
M5013,88.58,,,,,,,
M5013,89.32,,,,,,,
M5013,90.06,,,,,,,
M5013,90.80,,,,,,,
M5013,91.54,,,,,,,
M5013,92.28,,,,,,,
M5013,93.01,,,,,,,
M5013,93.75,,,,,,,
M5013,94.49,,,,,,,
M5013,95.23,,,,,,,
M5013,95.97,,,,,,,
M5013,96.70,,,,,,,
M5013,97.44,,,,,,,
M5013,98.18,,,,,,,
M5013,98.92,,,,,,,
M5013,99.66,,,,,,,
M5013,100.40,,,,,,,
M5013,101.13,,,,,,,
M5013,101.87,,,,,,,
M5013,102.61,,,,,,,
M5013,103.35,,,,,,,
M5013,104.09,,,,,,,
M5013,104.82,,,,,,,
M5013,105.56,,,,,,,
M5013,106.30,,,,,,,
M5013,107.04,,,,,,,
M5013,107.78,,,,,,,
M5013,108.52,,,,,,,
M5013,109.25,,,,,,,
M5013,109.99,,,,,,,
M5013,110.73,,,,,,,
M5013,111.47,,,,,,,
M5013,112.21,,,,,,,
M5013,112.94,,,,,,,
M5013,113.68,,,,,,,
M5013,114.42,,,,,,,
M5013,115.16,,,,,,,
M5013,115.90,,,,,,,
M5013,116.64,,,,,,,
M5013,117.37,,,,,,,
M5013,118.11,,,,,,,
M5013,118.85,,,,,,,
M5013,119.59,,,,,,,
M5013,120.33,,,,,,,
M5013,121.06,,,,,,,
M5013,121.80,,,,,,,
M5013,122.54,,,,,,,
M5013,123.28,,,,,,,
M5013,124.02,,,,,,,
M5013,124.76,,,,,,,
M5013,125.49,,,,,,,
M5013,126.23,,,,,,,
M5013,126.97,,,,,,,
M5013,127.71,,,,,,,
M5013,128.45,,,,,,,
M5013,129.19,,,,,,,
M5013,129.92,,,,,,,
M5013,130.66,,,,,,,
M5013,131.40,,,,,,,
M5013,132.14,,,,,,,
M5013,132.88,,,,,,,
M5013,133.61,,,,,,,
M5013,134.35,,,,,,,
M5013,135.09,,,,,,,
M5013,135.83,,,,,,,
M5013,136.57,,,,,,,
M5013,137.31,,,,,,,
M5013,138.04,,,,,,,
M5013,138.78,,,,,,,
M5013,139.52,,,,,,,
M5013,140.26,,,,,,,
M5013,141.00,,,,,,,
M5013,141.73,,,,,,,
M5013,142.47,,,,,,,
M5013,143.21,,,,,,,
M5013,143.95,,,,,,,
M5013,144.69,,,,,,,
M5013,145.43,,,,,,,
M5013,146.16,,,,,,,
M5013,146.90,,,,,,,
M5013,147.64,,,,,,,
M5013,148.38,,,,,,,
M5013,149.12,,,,,,,
M5013,149.85,,,,,,,
M5013,150.59,,,,,,,
M5013,151.33,,,,,,,
M5013,152.07,,,,,,,
M5013,152.81,,,,,,,
M5013,153.55,,,,,,,
M5013,154.28,,,,,,,
M5013,155.02,,,,,,,
M5013,155.76,,,,,,,
M5013,156.50,,,,,,,
M5013,157.24,,,,,,,
M5013,157.97,,,,,,,
M5013,158.71,,,,,,,
M5013,159.45,,,,,,,
M5013,160.19,,,,,,,
M5013,160.93,,,,,,,
M5013,161.67,,,,,,,
M5013,162.40,,,,,,,
M5013,163.14,,,,,,,
M5013,163.88,,,,,,,
M5013,164.62,,,,,,,
M5013,165.36,,,,,,,
M5013,166.10,,,,,,,
M5013,166.83,,,,,,,
M5013,167.57,,,,,,,
M5013,168.31,,,,,,,
M5013,169.05,,,,,,,
M5013,169.79,,,,,,,
M5013,170.52,,,,,,,
M5013,171.26,,,,,,,
M5013,172.00,,,,,,,
M5013,172.74,,,,,,,
M5013,173.48,,,,,,,
M5013,174.22,,,,,,,
M5013,174.95,,,,,,,
M5013,175.69,,,,,,,
M5013,176.43,,,,,,,
M5013,177.17,,,,,,,
M5013,177.91,,,,,,,
M5013,178.64,,,,,,,
M5013,179.38,,,,,,,
M5013,180.12,,,,,,,
M5013,180.86,,,,,,,
M5013,181.60,,,,,,,
M5013,182.34,,,,,,,
M5013,183.07,,,,,,,
M5013,183.81,,,,,,,
M5013,184.55,,,,,,,
M5013,185.29,,,,,,,
M5013,186.03,,,,,,,
M5013,186.76,,,,,,,
M5013,187.50,,,,,,,
M5013,188.24,,,,,,,
M5013,188.98,,,,,,,
M5013,189.72,,,,,,,
M5013,190.46,,,,,,,
M5013,191.19,,,,,,,
M5013,191.93,,,,,,,
M5013,192.67,,,,,,,
M5013,193.41,,,,,,,
M5013,194.15,,,,,,,
M5013,194.88,,,,,,,
M5013,195.62,,,,,,,
M5013,196.36,,,,,,,
M5013,197.10,,,,,,,
M5013,197.84,,,,,,,
M5013,198.58,,,,,,,
M5013,199.31,,,,,,,
M5013,200.05,,,,,,,
M5013,200.79,,,,,,,
,,,,,,,,
M5014,7.38,,,,,,,
M5014,8.12,,,,,,,
M5014,8.86,,,,,,,
M5014,9.60,,,,,,,
M5014,10.33,,,,,,,
M5014,11.07,,,,,,,
M5014,11.81,,,,,,,
M5014,12.55,,,,,,,
M5014,13.29,,,,,,,
M5014,14.03,,,,,,,
M5014,14.76,,,,,,,
M5014,15.50,,,,,,,
M5014,16.24,,,,,,,
M5014,16.98,,,,,,,
M5014,17.72,,,,,,,
M5014,18.46,,,,,,,
M5014,19.19,,,,,,,
M5014,19.93,,,,,,,
M5014,20.67,,,,,,,
M5014,21.41,,,,,,,
M5014,22.15,,,,,,,
M5014,22.88,,,,,,,
M5014,23.62,,,,,,,
M5014,24.36,,,,,,,
M5014,25.10,,,,,,,
M5014,25.84,,,,,,,
M5014,26.58,,,,,,,
M5014,27.31,,,,,,,
M5014,28.05,,,,,,,
M5014,28.79,,,,,,,
M5014,29.53,,,,,,,
M5014,30.27,,,,,,,
M5014,31.00,,,,,,,
M5014,31.74,,,,,,,
M5014,32.48,,,,,,,
M5014,33.22,,,,,,,
M5014,33.96,,,,,,,
M5014,34.70,,,,,,,
M5014,35.43,,,,,,,
M5014,36.17,,,,,,,
M5014,36.91,,,,,,,
M5014,37.65,,,,,,,
M5014,38.39,,,,,,,
M5014,39.12,,,,,,,
M5014,39.86,,,,,,,
M5014,40.60,,,,,,,
M5014,41.34,,,,,,,
M5014,42.08,,,,,,,
M5014,42.82,,,,,,,
M5014,43.55,,,,,,,
M5014,44.29,,,,,,,
M5014,45.03,,,,,,,
M5014,45.77,,,,,,,
M5014,46.51,,,,,,,
M5014,47.24,,,,,,,
M5014,47.98,,,,,,,
M5014,48.72,,,,,,,
M5014,49.46,,,,,,,
M5014,50.20,,,,,,,
M5014,50.94,,,,,,,
M5014,51.67,,,,,,,
M5014,52.41,,,,,,,
M5014,53.15,,,,,,,
M5014,53.89,,,,,,,
M5014,54.63,,,,,,,
M5014,55.36,,,,,,,
M5014,56.10,,,,,,,
M5014,56.84,,,,,,,
M5014,57.58,,,,,,,
M5014,58.32,,,,,,,
M5014,59.06,,,,,,,
M5014,59.79,,,,,,,
M5014,60.53,,,,,,,
M5014,61.27,,,,,,,
M5014,62.01,,,,,,,
M5014,62.75,,,,,,,
M5014,63.49,,,,,,,
M5014,64.22,,,,,,,
M5014,64.96,,,,,,,
M5014,65.70,,,,,,,
M5014,66.44,,,,,,,
M5014,67.18,,,,,,,
M5014,67.91,,,,,,,
M5014,68.65,,,,,,,
M5014,69.39,,,,,,,
M5014,70.13,,,,,,,
M5014,70.87,,,,,,,
M5014,71.61,,,,,,,
M5014,72.34,,,,,,,
M5014,73.08,,,,,,,
M5014,73.82,,,,,,,
M5014,74.56,,,,,,,
M5014,75.30,,,,,,,
M5014,76.03,,,,,,,
M5014,76.77,,,,,,,
M5014,77.51,,,,,,,
M5014,78.25,,,,,,,
M5014,78.99,,,,,,,
M5014,79.73,,,,,,,
M5014,80.46,,,,,,,
M5014,81.20,,,,,,,
M5014,81.94,,,,,,,
M5014,82.68,,,,,,,
M5014,83.42,,,,,,,
M5014,84.15,,,,,,,
M5014,84.89,,,,,,,
M5014,85.63,,,,,,,
M5014,86.37,,,,,,,
M5014,87.11,,,,,,,
M5014,87.85,,,,,,,
M5014,88.58,,,,,,,
M5014,89.32,,,,,,,
M5014,90.06,,,,,,,
M5014,90.80,,,,,,,
M5014,91.54,,,,,,,
M5014,92.28,,,,,,,
M5014,93.01,,,,,,,
M5014,93.75,,,,,,,
M5014,94.49,,,,,,,
M5014,95.23,,,,,,,
M5014,95.97,,,,,,,
M5014,96.70,,,,,,,
M5014,97.44,,,,,,,
M5014,98.18,,,,,,,
M5014,98.92,,,,,,,
M5014,99.66,,,,,,,
M5014,100.40,,,,,,,
M5014,101.13,,,,,,,
M5014,101.87,,,,,,,
M5014,102.61,,,,,,,
M5014,103.35,,,,,,,
M5014,104.09,,,,,,,
M5014,104.82,,,,,,,
M5014,105.56,,,,,,,
M5014,106.30,,,,,,,
M5014,107.04,,,,,,,
M5014,107.78,,,,,,,
M5014,108.52,,,,,,,
M5014,109.25,,,,,,,
M5014,109.99,,,,,,,
M5014,110.73,,,,,,,
M5014,111.47,,,,,,,
M5014,112.21,,,,,,,
M5014,112.94,,,,,,,
M5014,113.68,,,,,,,
M5014,114.42,,,,,,,
M5014,115.16,,,,,,,
M5014,115.90,,,,,,,
M5014,116.64,,,,,,,
M5014,117.37,,,,,,,
M5014,118.11,,,,,,,
M5014,118.85,,,,,,,
M5014,119.59,,,,,,,
M5014,120.33,,,,,,,
M5014,121.06,,,,,,,
M5014,121.80,,,,,,,
M5014,122.54,,,,,,,
M5014,123.28,,,,,,,
M5014,124.02,,,,,,,
M5014,124.76,,,,,,,
M5014,125.49,,,,,,,
M5014,126.23,,,,,,,
M5014,126.97,,,,,,,
M5014,127.71,,,,,,,
M5014,128.45,,,,,,,
M5014,129.19,,,,,,,
M5014,129.92,,,,,,,
M5014,130.66,,,,,,,
M5014,131.40,,,,,,,
M5014,132.14,,,,,,,
M5014,132.88,,,,,,,
M5014,133.61,,,,,,,
M5014,134.35,,,,,,,
M5014,135.09,,,,,,,
M5014,135.83,,,,,,,
M5014,136.57,,,,,,,
M5014,137.31,,,,,,,
M5014,138.04,,,,,,,
M5014,138.78,,,,,,,
M5014,139.52,,,,,,,
M5014,140.26,,,,,,,
M5014,141.00,,,,,,,
M5014,141.73,,,,,,,
M5014,142.47,,,,,,,
M5014,143.21,,,,,,,
M5014,143.95,,,,,,,
M5014,144.69,,,,,,,
M5014,145.43,,,,,,,
M5014,146.16,,,,,,,
M5014,146.90,,,,,,,
M5014,147.64,,,,,,,
M5014,148.38,,,,,,,
M5014,149.12,,,,,,,
M5014,149.85,,,,,,,
M5014,150.59,,,,,,,
M5014,151.33,,,,,,,
M5014,152.07,,,,,,,
M5014,152.81,,,,,,,
M5014,153.55,,,,,,,
M5014,154.28,,,,,,,
M5014,155.02,,,,,,,
M5014,155.76,,,,,,,
M5014,156.50,,,,,,,
M5014,157.24,,,,,,,
M5014,157.97,,,,,,,
M5014,158.71,,,,,,,
M5014,159.45,,,,,,,
M5014,160.19,,,,,,,
M5014,160.93,,,,,,,
M5014,161.67,,,,,,,
M5014,162.40,,,,,,,
M5014,163.14,,,,,,,
M5014,163.88,,,,,,,
M5014,164.62,,,,,,,
M5014,165.36,,,,,,,
M5014,166.10,,,,,,,
M5014,166.83,,,,,,,
M5014,167.57,,,,,,,
M5014,168.31,,,,,,,
M5014,169.05,,,,,,,
M5014,169.79,,,,,,,
M5014,170.52,,,,,,,
M5014,171.26,,,,,,,
M5014,172.00,,,,,,,
M5014,172.74,,,,,,,
M5014,173.48,,,,,,,
M5014,174.22,,,,,,,
M5014,174.95,,,,,,,
M5014,175.69,,,,,,,
M5014,176.43,,,,,,,
M5014,177.17,,,,,,,
M5014,177.91,,,,,,,
M5014,178.64,,,,,,,
M5014,179.38,,,,,,,
M5014,180.12,,,,,,,
M5014,180.86,,,,,,,
M5014,181.60,,,,,,,
M5014,182.34,,,,,,,
M5014,183.07,,,,,,,
M5014,183.81,,,,,,,
M5014,184.55,,,,,,,
M5014,185.29,,,,,,,
M5014,186.03,,,,,,,
M5014,186.76,,,,,,,
M5014,187.50,,,,,,,
M5014,188.24,,,,,,,
M5014,188.98,,,,,,,
M5014,189.72,,,,,,,
M5014,190.46,,,,,,,
M5014,191.19,,,,,,,
M5014,191.93,,,,,,,
M5014,192.67,,,,,,,
M5014,193.41,,,,,,,
M5014,194.15,,,,,,,
M5014,194.88,,,,,,,
M5014,195.62,,,,,,,
M5014,196.36,,,,,,,
M5014,197.10,,,,,,,
M5014,197.84,,,,,,,
M5014,198.58,,,,,,,
M5014,199.31,,,,,,,
M5014,200.05,,,,,,,
M5014,200.79,,,,,,,
,,,,,,,,
M5015,1.48,,,,,,,
M5015,2.21,,,,,,,
M5015,2.95,,2.95,,,,,
M5015,3.69,,,,,,,
M5015,4.43,,,,,,,
M5015,5.17,,,,,,,
M5015,5.91,,5.91,,,,,
M5015,6.64,,,,,,,
M5015,7.38,,,,,,,
M5015,8.12,,,,,,,
M5015,8.86,,8.86,,,,,
M5015,9.60,,,,,,,
M5015,10.33,,,,,,,
M5015,11.07,,,,,,,
M5015,11.81,,11.81,,,,,
M5015,12.55,,,,,,,
M5015,13.29,,,,,,,
M5015,14.03,,,,,,,
M5015,14.76,,14.76,,,,,
M5015,15.50,,,,,,,
M5015,16.24,,,,,,,
M5015,16.98,,,,,,,
M5015,17.72,,17.72,,,,,
M5015,18.46,,,,,,,
M5015,19.19,,,,,,,
M5015,19.93,,,,,,,
M5015,20.67,,20.67,,,,,
M5015,21.41,,,,,,,
M5015,22.15,,,,,,,
M5015,22.88,,,,,,,
M5015,23.62,,23.62,,,,,
M5015,24.36,,,,,,,
M5015,25.10,,,,,,,
M5015,25.84,,,,,,,
M5015,26.58,,26.58,,,,,
M5015,27.31,,,,,,,
M5015,28.05,,,,,,,
M5015,28.79,,,,,,,
M5015,29.53,,29.53,,,,,
M5015,30.27,,,,,,,
M5015,31.00,,,,,,,
M5015,31.74,,,,,,,
M5015,32.48,,32.48,,,,,
M5015,33.22,,,,,,,
M5015,33.96,,,,,,,
M5015,34.70,,,,,,,
M5015,35.34,,35.34,,,,,
M5015,36.08,,,,,,,
M5015,36.82,,,,,,,
M5015,37.55,,,,,,,
M5015,38.29,,38.29,,,,,
M5015,39.03,,,,,,,
M5015,39.77,,,,,,,
M5015,40.51,,,,,,,
M5015,41.25,,41.25,,,,,
M5015,41.98,,,,,,,
M5015,42.72,,,,,,,
M5015,43.46,,,,,,,
M5015,44.20,,44.20,,,,,
M5015,44.94,,,,,,,
M5015,45.67,,,,,,,
M5015,46.41,,,,,,,
M5015,47.17,,47.17,,,,,
M5015,47.91,,,,,,,
M5015,48.65,,,,,,,
M5015,49.38,,,,,,,
M5015,50.12,,50.12,,,,,
M5015,50.86,,,,,,,
M5015,51.60,,,,,,,
M5015,52.34,,,,,,,
M5015,53.08,,53.08,,,,,
M5015,53.81,,,,,,,
M5015,54.55,,,,,,,
M5015,55.29,,,,,,,
M5015,56.03,,56.03,,,,,
M5015,56.77,,,,,,,
M5015,57.50,,,,,,,
M5015,58.24,,,,,,,
M5015,58.94,,58.94,,,,,
M5015,59.68,,,,,,,
M5015,60.42,,,,,,,
M5015,61.15,,,,,,,
M5015,61.87,,61.87,,,,,
M5015,62.61,,,,,,,
M5015,63.35,,,,,,,
M5015,64.08,,,,,,,
M5015,64.82,,64.82,,,,,
M5015,65.56,,,,,,,
M5015,66.30,,,,,,,
M5015,67.04,,,,,,,
M5015,67.78,,67.78,,,,,
M5015,68.51,,,,,,,
M5015,69.25,,,,,,,
M5015,69.99,,,,,,,
M5015,70.73,,70.73,,,,,
M5015,71.47,,,,,,,
M5015,72.20,,,,,,,
M5015,72.94,,,,,,,
M5015,73.69,,73.69,,,,,
M5015,74.43,,,,,,,
M5015,75.17,,,,,,,
M5015,75.90,,,,,,,
M5015,76.64,,76.64,,,,,
M5015,77.38,,,,,,,
M5015,78.12,,,,,,,
M5015,78.86,,,,,,,
M5015,79.60,,79.60,,,,,
M5015,80.33,,,,,,,
M5015,81.07,,,,,,,
M5015,81.81,,,,,,,
M5015,82.55,,82.55,,,,,
M5015,83.29,,,,,,,
M5015,84.02,,,,,,,
M5015,84.76,,,,,,,
M5015,85.39,,85.39,,,,,
M5015,86.13,,,,,,,
M5015,86.87,,,,,,,
M5015,87.60,,,,,,,
M5015,88.34,,88.34,,,,,
M5015,89.08,,,,,,,
M5015,89.82,,,,,,,
M5015,90.56,,,,,,,
M5015,91.30,,91.30,,,,,
M5015,92.03,,,,,,,
M5015,92.77,,,,,,,
M5015,93.51,,,,,,,
M5015,94.25,,94.25,,,,,
M5015,94.97,,,,,,,
M5015,95.71,,,,,,,
M5015,96.45,,,,,,,
M5015,97.22,,97.22,,,,,
M5015,97.96,,,,,,,
M5015,98.70,,,,,,,
M5015,99.43,,,,,,,
M5015,100.16,,100.16,,,,,
M5015,100.90,,,,,,,
M5015,101.64,,,,,,,
M5015,102.37,,,,,,,
M5015,103.11,,103.11,,,,,
M5015,103.85,,,,,,,
M5015,104.59,,,,,,,
M5015,105.33,,,,,,,
M5015,106.07,,106.07,,,,,
M5015,106.80,,,,,,,
M5015,107.54,,,,,,,
M5015,108.23,,,,,,,
M5015,108.97,,108.97,,,,,
M5015,109.71,,,,,,,
M5015,110.44,,,,,,,
M5015,111.18,,,,,,,
M5015,111.92,,111.92,,,,,
M5015,112.66,,,,,,,
M5015,113.40,,,,,,,
M5015,114.14,,,,,,,
M5015,114.87,,114.87,,,,,
M5015,115.61,,,,,,,
M5015,116.30,,,,,,,
M5015,117.04,,,,,,,
M5015,117.78,,117.78,,,,,
M5015,118.51,,,,,,,
M5015,119.25,,,,,,,
M5015,119.99,,,,,,,
M5015,120.73,,120.73,,,,,
M5015,121.47,,,,,,,
M5015,122.21,,,,,,,
M5015,122.94,,,,,,,
M5015,123.68,,123.68,,,,,
M5015,124.37,,,,,,,
M5015,125.11,,,,,,,
M5015,125.85,,,,,,,
M5015,126.58,,126.58,,,,,
M5015,127.32,,,,,,,
M5015,128.06,,,,,,,
M5015,128.80,,,,,,,
M5015,129.54,,129.54,,,,,
M5015,130.28,,,,,,,
M5015,131.01,,,,,,,
M5015,131.75,,,,,,,
M5015,132.49,,132.49,,,,,
M5015,133.17,,,,,,,
M5015,133.91,,,,,,,
M5015,134.65,,,,,,,
M5015,135.38,,135.38,,,,,
M5015,136.12,,,,,,,
M5015,136.86,,,,,,,
M5015,137.60,,,,,,,
M5015,138.34,,138.34,,,,,
M5015,139.08,,,,,,,
M5015,139.81,,,,,,,
M5015,140.55,,,,,,,
M5015,141.24,,141.24,,,,,
M5015,141.98,,,,,,,
M5015,142.72,,,,,,,
M5015,143.45,,,,,,,
M5015,144.19,,144.19,,,,,
M5015,144.93,,,,,,,
M5015,145.67,,,,,,,
M5015,146.41,,,,,,,
M5015,147.15,,147.15,,,,,
M5015,147.88,,,,,,,
M5015,148.62,,,,,,,
M5015,149.31,,,,,,,
M5015,150.05,,150.05,,,,,
M5015,150.79,,,,,,,
M5015,151.52,,,,,,,
M5015,152.26,,,,,,,
M5015,153.00,,153.00,,,,,
M5015,153.74,,,,,,,
M5015,154.48,,,,,,,
M5015,155.22,,,,,,,
M5015,155.95,,155.95,,,,,
M5015,156.69,,,,,,,
M5015,157.37,,,,,,,
M5015,158.11,,,,,,,
M5015,158.85,,158.85,,,,,
M5015,159.58,,,,,,,
M5015,160.32,,,,,,,
M5015,161.06,,,,,,,
M5015,161.80,,161.80,,,,,
M5015,162.54,,,,,,,
M5015,163.28,,,,,,,
M5015,164.01,,,,,,,
M5015,164.75,,164.75,,,,,
M5015,165.44,,,,,,,
M5015,166.18,,,,,,,
M5015,166.92,,,,,,,
M5015,167.65,,167.65,,,,,
M5015,168.39,,,,,,,
M5015,169.13,,,,,,,
M5015,169.87,,,,,,,
M5015,170.61,,170.61,,,,,
M5015,171.35,,,,,,,
M5015,172.08,,,,,,,
M5015,172.82,,,,,,,
M5015,173.51,,173.51,,,,,
M5015,174.25,,,,,,,
M5015,174.99,,,,,,,
M5015,175.72,,,,,,,
M5015,176.46,,176.46,,,,,
M5015,177.20,,,,,,,
M5015,177.94,,,,,,,
M5015,178.68,,,,,,,
M5015,179.42,,179.42,,,,,
M5015,180.15,,,,,,,
M5015,180.89,,,,,,,
M5015,181.57,,,,,,,
M5015,182.31,,182.31,,,,,
M5015,183.05,,,,,,,
M5015,183.78,,,,,,,
M5015,184.52,,,,,,,
M5015,185.26,,185.26,,,,,
M5015,186.00,,,,,,,
M5015,186.74,,,,,,,
M5015,187.48,,,,,,,
M5015,188.21,,188.21,,,,,
M5015,188.95,,,,,,,
M5015,189.64,,,,,,,
M5015,190.38,,,,,,,
M5015,191.12,,191.12,,,,,
M5015,191.85,,,,,,,
M5015,192.59,,,,,,,
M5015,193.33,,,,,,,
M5015,194.07,,194.07,,,,,
M5015,194.81,,,,,,,
M5015,195.55,,,,,,,
M5015,196.28,,,,,,,
M5015,197.02,,197.02,,,,,
M5015,197.71,,,,,,,
M5015,198.45,,,,,,,
M5015,199.19,,,,,,,
M5015,199.92,,,,,,,
,,,,,,,,
M5020,1.48,,,,,,,
M5020,2.21,,,,,,,
M5020,2.95,,,,,,,
M5020,3.69,,,,,,,
M5020,4.43,,,,,,,
M5020,5.17,,,,,,,
M5020,5.91,,,,,,,
M5020,6.64,,,,,,,
M5020,7.38,,,,,,,
M5020,8.12,,,,,,,
M5020,8.86,,,,,,,
M5020,9.60,,,,,,,
M5020,10.33,,,,,,,
M5020,11.07,,,,,,,
M5020,11.81,,,,,,,
M5020,12.55,,,,,,,
M5020,13.29,,,,,,,
M5020,14.03,,,,,,,
M5020,14.76,,,,,,,
M5020,15.50,,,,,,,
M5020,16.24,,,,,,,
M5020,16.98,,,,,,,
M5020,17.72,,,,,,,
M5020,18.46,,,,,,,
M5020,19.19,,,,,,,
M5020,19.93,,,,,,,
M5020,20.67,,,,,,,
M5020,21.41,,,,,,,
M5020,22.15,,,,,,,
M5020,22.88,,,,,,,
M5020,23.62,,,,,,,
M5020,24.36,,,,,,,
M5020,25.10,,,,,,,
M5020,25.84,,,,,,,
M5020,26.58,,,,,,,
M5020,27.31,,,,,,,
M5020,28.05,,,,,,,
M5020,28.79,,,,,,,
M5020,29.53,,,,,,,
M5020,30.27,,,,,,,
M5020,31.00,,,,,,,
M5020,31.74,,,,,,,
M5020,32.48,,,,,,,
M5020,33.22,,,,,,,
M5020,33.96,,,,,,,
M5020,34.70,,,,,,,
M5020,35.43,,,,,,,
M5020,36.17,,,,,,,
M5020,36.91,,,,,,,
M5020,37.65,,,,,,,
M5020,38.39,,,,,,,
M5020,39.12,,,,,,,
M5020,39.86,,,,,,,
M5020,40.60,,,,,,,
M5020,41.34,,,,,,,
M5020,42.08,,,,,,,
M5020,42.82,,,,,,,
M5020,43.55,,,,,,,
M5020,44.29,,,,,,,
M5020,45.03,,,,,,,
M5020,45.77,,,,,,,
M5020,46.51,,,,,,,
M5020,47.24,,,,,,,
M5020,47.98,,,,,,,
M5020,48.72,,,,,,,
M5020,49.46,,,,,,,
M5020,50.20,,,,,,,
M5020,50.94,,,,,,,
M5020,51.67,,,,,,,
M5020,52.41,,,,,,,
M5020,53.15,,,,,,,
M5020,53.89,,,,,,,
M5020,54.63,,,,,,,
M5020,55.36,,,,,,,
M5020,56.10,,,,,,,
M5020,56.84,,,,,,,
M5020,57.58,,,,,,,
M5020,58.32,,,,,,,
M5020,59.06,,,,,,,
M5020,59.79,,,,,,,
M5020,60.53,,,,,,,
M5020,61.27,,,,,,,
M5020,62.01,,,,,,,
M5020,62.75,,,,,,,
M5020,63.49,,,,,,,
M5020,64.22,,,,,,,
M5020,64.96,,,,,,,
M5020,65.70,,,,,,,
M5020,66.44,,,,,,,
M5020,67.18,,,,,,,
M5020,67.91,,,,,,,
M5020,68.65,,,,,,,
M5020,69.39,,,,,,,
M5020,70.13,,,,,,,
M5020,70.87,,,,,,,
M5020,71.61,,,,,,,
M5020,72.34,,,,,,,
M5020,73.08,,,,,,,
M5020,73.82,,,,,,,
M5020,74.56,,,,,,,
M5020,75.30,,,,,,,
M5020,76.03,,,,,,,
M5020,76.77,,,,,,,
M5020,77.51,,,,,,,
M5020,78.25,,,,,,,
M5020,78.99,,,,,,,
M5020,79.73,,,,,,,
M5020,80.46,,,,,,,
M5020,81.20,,,,,,,
M5020,81.94,,,,,,,
M5020,82.68,,,,,,,
M5020,83.42,,,,,,,
M5020,84.15,,,,,,,
M5020,84.89,,,,,,,
M5020,85.63,,,,,,,
M5020,86.37,,,,,,,
M5020,87.11,,,,,,,
M5020,87.85,,,,,,,
M5020,88.58,,,,,,,
M5020,89.32,,,,,,,
M5020,90.06,,,,,,,
M5020,90.80,,,,,,,
M5020,91.54,,,,,,,
M5020,92.28,,,,,,,
M5020,93.01,,,,,,,
M5020,93.75,,,,,,,
M5020,94.49,,,,,,,
M5020,95.23,,,,,,,
M5020,95.97,,,,,,,
M5020,96.70,,,,,,,
M5020,97.44,,,,,,,
M5020,98.18,,,,,,,
M5020,98.92,,,,,,,
M5020,99.66,,,,,,,
M5020,100.40,,,,,,,
M5020,101.13,,,,,,,
M5020,101.87,,,,,,,
M5020,102.61,,,,,,,
M5020,103.35,,,,,,,
M5020,104.09,,,,,,,
M5020,104.82,,,,,,,
M5020,105.56,,,,,,,
M5020,106.30,,,,,,,
M5020,107.04,,,,,,,
M5020,107.78,,,,,,,
M5020,108.52,,,,,,,
M5020,109.25,,,,,,,
M5020,109.99,,,,,,,
M5020,110.73,,,,,,,
M5020,111.47,,,,,,,
M5020,112.21,,,,,,,
M5020,112.94,,,,,,,
M5020,113.68,,,,,,,
M5020,114.42,,,,,,,
M5020,115.16,,,,,,,
M5020,115.90,,,,,,,
M5020,116.64,,,,,,,
M5020,117.37,,,,,,,
M5020,118.11,,,,,,,
M5020,118.85,,,,,,,
M5020,119.59,,,,,,,
M5020,120.33,,,,,,,
M5020,121.06,,,,,,,
M5020,121.80,,,,,,,
M5020,122.54,,,,,,,
M5020,123.28,,,,,,,
M5020,124.02,,,,,,,
M5020,124.76,,,,,,,
M5020,125.49,,,,,,,
M5020,126.23,,,,,,,
